IDSTAZIONE;GIORNO;MESE;ANNO;ORA;LIVIDRO_MIN;LIVIDRO_MED;LIVIDRO_MAX;PORT_MIN;PORT_MED;PORT_MAX
214;01;01;2015;01;0.10;0.11;0.11;1.57;1.61;1.66
214;01;01;2015;02;0.11;0.11;0.11;1.66;1.66;1.66
214;01;01;2015;03;0.10;0.10;0.11;1.57;1.59;1.66
214;01;01;2015;04;0.10;0.11;0.11;1.57;1.64;1.66
214;01;01;2015;05;0.11;0.11;0.11;1.66;1.66;1.66
214;01;01;2015;06;0.11;0.11;0.11;1.66;1.66;1.66
214;01;01;2015;07;0.10;0.11;0.11;1.57;1.64;1.66
214;01;01;2015;08;0.10;0.11;0.11;1.57;1.64;1.66
214;01;01;2015;09;0.10;0.10;0.11;1.57;1.59;1.66
214;01;01;2015;10;0.10;0.10;0.10;1.57;1.57;1.57
214;01;01;2015;11;0.10;0.10;0.10;1.57;1.57;1.57
214;01;01;2015;12;0.10;0.10;0.10;1.57;1.57;1.57
214;01;01;2015;13;0.10;0.10;0.11;1.57;1.59;1.66
214;01;01;2015;14;0.10;0.11;0.11;1.57;1.64;1.66
214;01;01;2015;15;0.11;0.11;0.11;1.66;1.66;1.66
214;01;01;2015;16;0.10;0.11;0.11;1.57;1.64;1.66
214;01;01;2015;17;0.10;0.11;0.11;1.57;1.64;1.66
214;01;01;2015;18;0.10;0.11;0.11;1.57;1.61;1.66
214;01;01;2015;19;0.10;0.11;0.11;1.57;1.64;1.66
214;01;01;2015;20;0.10;0.10;0.10;1.57;1.57;1.57
214;01;01;2015;21;0.10;0.11;0.11;1.57;1.61;1.66
214;01;01;2015;22;0.10;0.10;0.11;1.57;1.59;1.66
214;01;01;2015;23;0.10;0.10;0.11;1.57;1.59;1.66
214;02;01;2015;00;0.10;0.10;0.10;1.57;1.57;1.57
214;02;01;2015;01;0.10;0.10;0.10;1.57;1.57;1.57
214;02;01;2015;02;0.10;0.10;0.11;1.57;1.59;1.66
214;02;01;2015;03;0.10;0.11;0.11;1.57;1.61;1.66
214;02;01;2015;04;0.10;0.10;0.10;1.57;1.57;1.57
214;02;01;2015;05;0.10;0.10;0.10;1.57;1.57;1.57
214;02;01;2015;06;0.10;0.10;0.10;1.57;1.57;1.57
214;02;01;2015;07;0.10;0.11;0.11;1.57;1.61;1.66
214;02;01;2015;08;0.10;0.11;0.11;1.57;1.61;1.66
214;02;01;2015;09;0.10;0.10;0.10;1.57;1.57;1.57
214;02;01;2015;10;0.10;0.10;0.10;1.57;1.57;1.57
214;02;01;2015;11;0.10;0.10;0.10;1.57;1.57;1.57
214;02;01;2015;12;0.09;0.10;0.10;1.49;1.55;1.57
214;02;01;2015;13;0.10;0.10;0.10;1.57;1.57;1.57
214;02;01;2015;14;0.10;0.10;0.10;1.57;1.57;1.57
214;02;01;2015;15;0.10;0.11;0.11;1.57;1.64;1.66
214;02;01;2015;16;0.10;0.10;0.11;1.57;1.59;1.66
214;02;01;2015;17;0.10;0.11;0.11;1.57;1.61;1.66
214;02;01;2015;18;0.10;0.11;0.11;1.57;1.61;1.66
214;02;01;2015;19;0.10;0.10;0.10;1.57;1.57;1.57
214;02;01;2015;20;0.10;0.10;0.10;1.57;1.57;1.57
214;02;01;2015;21;0.10;0.10;0.10;1.57;1.57;1.57
214;02;01;2015;22;0.10;0.10;0.10;1.57;1.57;1.57
214;02;01;2015;23;0.10;0.11;0.11;1.57;1.64;1.66
214;03;01;2015;00;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;01;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;02;0.10;0.10;0.11;1.57;1.59;1.66
214;03;01;2015;03;0.10;0.10;0.11;1.57;1.59;1.66
214;03;01;2015;04;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;05;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;06;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;07;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;08;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;09;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;10;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;11;0.09;0.10;0.10;1.49;1.55;1.57
214;03;01;2015;12;0.09;0.10;0.10;1.49;1.55;1.57
214;03;01;2015;13;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;14;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;15;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;16;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;17;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;18;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;19;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;20;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;21;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;22;0.10;0.10;0.10;1.57;1.57;1.57
214;03;01;2015;23;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;00;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;01;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;02;0.09;0.10;0.10;1.49;1.55;1.57
214;04;01;2015;03;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;04;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;05;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;06;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;07;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;08;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;09;0.09;0.10;0.10;1.49;1.55;1.57
214;04;01;2015;10;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;11;0.09;0.10;0.10;1.49;1.53;1.57
214;04;01;2015;12;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;13;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;14;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;15;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;16;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;17;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;18;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;19;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;20;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;21;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;22;0.10;0.10;0.10;1.57;1.57;1.57
214;04;01;2015;23;0.10;0.10;0.10;1.57;1.57;1.57
214;05;01;2015;00;0.09;0.10;0.10;1.49;1.55;1.57
214;05;01;2015;01;0.09;0.09;0.10;1.49;1.51;1.57
214;05;01;2015;02;0.10;0.10;0.10;1.57;1.57;1.57
214;05;01;2015;03;0.10;0.10;0.10;1.57;1.57;1.57
214;05;01;2015;04;0.09;0.10;0.10;1.49;1.55;1.57
214;05;01;2015;05;0.09;0.10;0.10;1.49;1.53;1.57
214;05;01;2015;06;0.09;0.10;0.10;1.49;1.53;1.57
214;05;01;2015;07;0.09;0.10;0.10;1.49;1.55;1.57
214;05;01;2015;08;0.09;0.10;0.10;1.49;1.55;1.57
214;05;01;2015;09;0.09;0.09;0.09;1.49;1.49;1.49
214;05;01;2015;10;0.09;0.09;0.09;1.49;1.49;1.49
214;05;01;2015;11;0.09;0.09;0.09;1.49;1.49;1.49
214;05;01;2015;12;0.09;0.09;0.09;1.49;1.49;1.49
214;05;01;2015;13;0.09;0.10;0.10;1.49;1.53;1.57
214;05;01;2015;14;0.10;0.10;0.10;1.57;1.57;1.57
214;05;01;2015;15;0.09;0.09;0.10;1.49;1.51;1.57
214;05;01;2015;16;0.10;0.10;0.10;1.57;1.57;1.57
214;05;01;2015;17;0.09;0.10;0.10;1.49;1.53;1.57
214;05;01;2015;18;0.09;0.09;0.10;1.49;1.51;1.57
214;05;01;2015;19;0.09;0.09;0.09;1.49;1.49;1.49
214;05;01;2015;20;0.09;0.09;0.10;1.49;1.51;1.57
214;05;01;2015;21;0.09;0.09;0.09;1.49;1.49;1.49
214;05;01;2015;22;0.09;0.10;0.10;1.49;1.53;1.57
214;05;01;2015;23;0.09;0.09;0.10;1.49;1.51;1.57
214;06;01;2015;00;0.09;0.09;0.09;1.49;1.49;1.49
214;06;01;2015;01;0.09;0.09;0.09;1.49;1.49;1.49
214;06;01;2015;02;0.09;0.09;0.09;1.49;1.49;1.49
214;06;01;2015;03;0.09;0.09;0.09;1.49;1.49;1.49
214;06;01;2015;04;0.09;0.09;0.09;1.49;1.49;1.49
214;06;01;2015;05;0.09;0.09;0.09;1.49;1.49;1.49
214;06;01;2015;06;0.09;0.09;0.09;1.49;1.49;1.49
214;06;01;2015;07;0.09;0.09;0.09;1.49;1.49;1.49
214;06;01;2015;08;0.09;0.09;0.09;1.49;1.49;1.49
214;06;01;2015;09;0.09;0.09;0.09;1.49;1.49;1.49
214;06;01;2015;10;0.09;0.10;0.10;1.49;1.53;1.57
214;06;01;2015;11;0.09;0.09;0.09;1.49;1.49;1.49
214;06;01;2015;12;0.09;0.09;0.09;1.49;1.49;1.49
214;06;01;2015;13;0.09;0.09;0.09;1.49;1.49;1.49
214;06;01;2015;14;0.09;0.09;0.09;1.49;1.49;1.49
214;06;01;2015;15;0.09;0.09;0.09;1.49;1.49;1.49
214;06;01;2015;16;0.09;0.10;0.10;1.49;1.55;1.57
214;06;01;2015;17;0.09;0.10;0.10;1.49;1.55;1.57
