IDSTAZIONE;GIORNO;MESE;ANNO;ORA;LIVIDRO_MIN;LIVIDRO_MED;LIVIDRO_MAX;PORT_MIN;PORT_MED;PORT_MAX
214;01;01;2016;01;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;02;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;03;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;04;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;05;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;06;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;07;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;08;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;09;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;10;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;11;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;12;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;13;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;14;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;15;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;16;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;17;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;18;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;19;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;20;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;21;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;22;0.03;0.03;0.03;1.06;1.06;1.06
214;01;01;2016;23;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;00;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;01;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;02;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;03;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;04;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;05;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;06;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;07;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;08;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;09;0.02;0.03;0.03;1.00;1.05;1.06
214;02;01;2016;10;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;11;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;12;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;13;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;14;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;15;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;16;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;17;0.02;0.03;0.03;1.00;1.03;1.06
214;02;01;2016;18;0.02;0.03;0.03;1.00;1.05;1.06
214;02;01;2016;19;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;20;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;21;0.03;0.03;0.03;1.06;1.06;1.06
214;02;01;2016;22;0.02;0.03;0.03;1.00;1.05;1.06
214;02;01;2016;23;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;00;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;01;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;02;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;03;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;04;0.03;0.03;0.04;1.06;1.08;1.13
214;03;01;2016;05;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;06;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;07;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;08;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;09;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;10;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;11;0.03;0.03;0.04;1.06;1.08;1.13
214;03;01;2016;12;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;13;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;14;0.02;0.03;0.03;1.00;1.05;1.06
214;03;01;2016;15;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;16;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;17;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;18;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;19;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;20;0.03;0.03;0.03;1.06;1.06;1.06
214;03;01;2016;21;0.02;0.03;0.03;1.00;1.05;1.06
214;03;01;2016;22;0.02;0.03;0.03;1.00;1.05;1.06
214;03;01;2016;23;0.02;0.03;0.03;1.00;1.05;1.06
214;04;01;2016;00;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;01;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;02;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;03;0.02;0.03;0.03;1.00;1.03;1.06
214;04;01;2016;04;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;05;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;06;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;07;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;08;0.03;0.03;0.04;1.06;1.08;1.13
214;04;01;2016;09;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;10;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;11;0.02;0.03;0.03;1.00;1.05;1.06
214;04;01;2016;12;0.02;0.03;0.03;1.00;1.03;1.06
214;04;01;2016;13;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;14;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;15;0.02;0.03;0.03;1.00;1.05;1.06
214;04;01;2016;16;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;17;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;18;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;19;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;20;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;21;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;22;0.03;0.03;0.03;1.06;1.06;1.06
214;04;01;2016;23;0.02;0.03;0.03;1.00;1.05;1.06
214;05;01;2016;00;0.03;0.03;0.03;1.06;1.06;1.06
214;05;01;2016;01;0.03;0.03;0.03;1.06;1.06;1.06
214;05;01;2016;02;0.02;0.03;0.03;1.00;1.05;1.06
214;05;01;2016;03;0.02;0.03;0.03;1.00;1.05;1.06
214;05;01;2016;04;0.03;0.03;0.03;1.06;1.06;1.06
214;05;01;2016;05;0.02;0.02;0.02;1.00;1.00;1.00
214;05;01;2016;06;0.02;0.02;0.03;1.00;1.02;1.06
214;05;01;2016;07;0.02;0.02;0.03;1.00;1.02;1.06
214;05;01;2016;08;0.02;0.03;0.03;1.00;1.03;1.06
214;05;01;2016;09;0.02;0.03;0.03;1.00;1.03;1.06
214;05;01;2016;10;0.03;0.03;0.03;1.06;1.06;1.06
214;05;01;2016;11;0.02;0.03;0.03;1.00;1.05;1.06
214;05;01;2016;12;0.03;0.03;0.03;1.06;1.06;1.06
214;05;01;2016;13;0.03;0.03;0.03;1.06;1.06;1.06
214;05;01;2016;14;0.03;0.03;0.03;1.06;1.06;1.06
214;05;01;2016;15;0.03;0.03;0.03;1.06;1.06;1.06
214;05;01;2016;16;0.03;0.03;0.03;1.06;1.06;1.06
214;05;01;2016;17;0.02;0.03;0.03;1.00;1.05;1.06
214;05;01;2016;18;0.02;0.03;0.03;1.00;1.05;1.06
214;05;01;2016;19;0.02;0.03;0.03;1.00;1.05;1.06
214;05;01;2016;20;0.02;0.03;0.03;1.00;1.05;1.06
214;05;01;2016;21;0.02;0.03;0.03;1.00;1.05;1.06
214;05;01;2016;22;0.02;0.02;0.03;1.00;1.02;1.06
214;05;01;2016;23;0.02;0.03;0.03;1.00;1.03;1.06
214;06;01;2016;00;0.02;0.02;0.02;1.00;1.00;1.00
214;06;01;2016;01;0.02;0.02;0.03;1.00;1.02;1.06
214;06;01;2016;02;0.02;0.02;0.02;1.00;1.00;1.00
214;06;01;2016;03;0.02;0.02;0.03;1.00;1.02;1.06
214;06;01;2016;04;0.02;0.02;0.02;1.00;1.00;1.00
214;06;01;2016;05;0.02;0.02;0.02;1.00;1.00;1.00
214;06;01;2016;06;0.02;0.03;0.03;1.00;1.03;1.06
214;06;01;2016;07;0.02;0.03;0.03;1.00;1.03;1.06
214;06;01;2016;08;0.02;0.03;0.03;1.00;1.03;1.06
214;06;01;2016;09;0.02;0.03;0.03;1.00;1.03;1.06
214;06;01;2016;10;0.02;0.02;0.03;1.00;1.02;1.06
