IDSTAZIONE;GIORNO;MESE;ANNO;ORA;LIVIDRO_MIN;LIVIDRO_MED;LIVIDRO_MAX;PORT_MIN;PORT_MED;PORT_MAX
214;01;01;2010;01;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;02;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;03;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;04;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;05;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;06;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;07;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;08;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;09;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;10;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;11;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;12;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;13;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;14;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;15;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;16;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;17;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;18;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;19;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;20;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;21;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;22;0.28;0.28;0.28;1.35;1.35;1.35
214;01;01;2010;23;0.28;0.28;0.28;1.35;1.35;1.35
214;02;01;2010;00;0.27;0.27;0.28;1.26;1.28;1.35
214;02;01;2010;01;0.27;0.28;0.28;1.26;1.33;1.35
214;02;01;2010;02;0.27;0.28;0.28;1.26;1.31;1.35
214;02;01;2010;03;0.27;0.28;0.28;1.26;1.31;1.35
214;02;01;2010;04;0.28;0.28;0.28;1.35;1.35;1.35
214;02;01;2010;05;0.28;0.28;0.28;1.35;1.35;1.35
214;02;01;2010;06;0.27;0.28;0.28;1.26;1.33;1.35
214;02;01;2010;07;0.27;0.27;0.28;1.26;1.28;1.35
214;02;01;2010;08;0.27;0.27;0.28;1.26;1.28;1.35
214;02;01;2010;09;0.27;0.28;0.28;1.26;1.31;1.35
214;02;01;2010;10;0.27;0.28;0.28;1.26;1.33;1.35
214;02;01;2010;11;0.27;0.27;0.28;1.26;1.28;1.35
214;02;01;2010;12;0.27;0.28;0.28;1.26;1.31;1.35
214;02;01;2010;13;0.27;0.28;0.28;1.26;1.33;1.35
214;02;01;2010;14;0.27;0.27;0.27;1.26;1.26;1.26
214;02;01;2010;15;0.27;0.27;0.27;1.26;1.26;1.26
214;02;01;2010;16;0.27;0.27;0.27;1.26;1.26;1.26
214;02;01;2010;17;0.27;0.27;0.27;1.26;1.26;1.26
214;02;01;2010;18;0.27;0.27;0.27;1.26;1.26;1.26
214;02;01;2010;19;0.27;0.27;0.27;1.26;1.26;1.26
214;02;01;2010;20;0.27;0.27;0.27;1.26;1.26;1.26
214;02;01;2010;21;0.26;0.27;0.27;1.16;1.23;1.26
214;02;01;2010;22;0.26;0.27;0.27;1.16;1.23;1.26
214;02;01;2010;23;0.26;0.27;0.27;1.16;1.21;1.26
214;03;01;2010;00;0.27;0.27;0.27;1.26;1.26;1.26
214;03;01;2010;01;0.27;0.27;0.27;1.26;1.26;1.26
214;03;01;2010;02;0.27;0.27;0.27;1.26;1.26;1.26
214;03;01;2010;03;0.26;0.27;0.27;1.16;1.23;1.26
