IDSTAZIONE;GIORNO;MESE;ANNO;ORA;LIVIDRO_MIN;LIVIDRO_MED;LIVIDRO_MAX;PORT_MIN;PORT_MED;PORT_MAX
214;01;01;2019;01;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;02;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;03;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;04;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;05;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;06;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;07;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;08;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;09;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;10;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;11;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;12;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;13;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;14;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;15;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;16;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;17;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;18;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;19;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;20;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;21;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;22;0.13;0.13;0.13;1.31;1.31;1.31
214;01;01;2019;23;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;00;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;01;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;02;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;03;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;04;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;05;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;06;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;07;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;08;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;09;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;10;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;11;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;12;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;13;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;14;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;15;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;16;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;17;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;18;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;19;0.13;0.13;0.13;1.31;1.31;1.31
214;02;01;2019;20;0.13;0.13;0.13;1.31;1.31;1.31
