IDSTAZIONE;GIORNO;MESE;ANNO;ORA;LIVIDRO_MIN;LIVIDRO_MED;LIVIDRO_MAX;PORT_MIN;PORT_MED;PORT_MAX
214;01;01;2017;01;0.04;0.05;0.05;1.01;1.05;1.09
214;01;01;2017;02;0.04;0.04;0.05;1.01;1.03;1.09
214;01;01;2017;03;0.04;0.05;0.05;1.01;1.07;1.09
214;01;01;2017;04;0.04;0.05;0.05;1.01;1.05;1.09
214;01;01;2017;05;0.04;0.04;0.04;1.01;1.01;1.01
214;01;01;2017;06;0.04;0.04;0.04;1.01;1.01;1.01
214;01;01;2017;07;0.04;0.05;0.05;1.01;1.05;1.09
214;01;01;2017;08;0.04;0.04;0.05;1.01;1.03;1.09
214;01;01;2017;09;0.04;0.04;0.04;1.01;1.01;1.01
214;01;01;2017;10;0.04;0.04;0.04;1.01;1.01;1.01
214;01;01;2017;11;0.03;0.04;0.04;0.94;0.99;1.01
214;01;01;2017;12;0.04;0.04;0.05;1.01;1.03;1.09
214;01;01;2017;13;0.04;0.05;0.05;1.01;1.05;1.09
214;01;01;2017;14;0.05;0.05;0.05;1.09;1.09;1.09
214;01;01;2017;15;0.04;0.05;0.05;1.01;1.07;1.09
214;01;01;2017;16;0.05;0.05;0.05;1.09;1.09;1.09
214;01;01;2017;17;0.05;0.05;0.05;1.09;1.09;1.09
214;01;01;2017;18;0.04;0.05;0.05;1.01;1.07;1.09
214;01;01;2017;19;0.04;0.04;0.05;1.01;1.03;1.09
214;01;01;2017;20;0.04;0.04;0.05;1.01;1.03;1.09
214;01;01;2017;21;0.04;0.04;0.05;1.01;1.03;1.09
214;01;01;2017;22;0.04;0.04;0.04;1.01;1.01;1.01
214;01;01;2017;23;0.04;0.04;0.05;1.01;1.03;1.09
214;02;01;2017;00;0.04;0.04;0.04;1.01;1.01;1.01
214;02;01;2017;01;0.04;0.05;0.05;1.01;1.05;1.09
214;02;01;2017;02;0.04;0.04;0.05;1.01;1.03;1.09
214;02;01;2017;03;0.04;0.04;0.04;1.01;1.01;1.01
214;02;01;2017;04;0.04;0.04;0.04;1.01;1.01;1.01
214;02;01;2017;05;0.04;0.05;0.05;1.01;1.05;1.09
214;02;01;2017;06;0.04;0.04;0.05;1.01;1.03;1.09
214;02;01;2017;07;0.04;0.04;0.04;1.01;1.01;1.01
214;02;01;2017;08;0.04;0.04;0.04;1.01;1.01;1.01
214;02;01;2017;09;0.04;0.04;0.04;1.01;1.01;1.01
214;02;01;2017;10;0.04;0.04;0.04;1.01;1.01;1.01
214;02;01;2017;11;0.04;0.04;0.04;1.01;1.01;1.01
214;02;01;2017;12;0.04;0.04;0.04;1.01;1.01;1.01
214;02;01;2017;13;0.04;0.05;0.05;1.01;1.05;1.09
214;02;01;2017;14;0.05;0.05;0.05;1.09;1.09;1.09
214;02;01;2017;15;0.05;0.05;0.05;1.09;1.09;1.09
214;02;01;2017;16;0.04;0.05;0.05;1.01;1.07;1.09
214;02;01;2017;17;0.04;0.05;0.05;1.01;1.07;1.09
214;02;01;2017;18;0.04;0.05;0.05;1.01;1.07;1.09
214;02;01;2017;19;0.04;0.05;0.05;1.01;1.05;1.09
214;02;01;2017;20;0.04;0.04;0.05;1.01;1.03;1.09
214;02;01;2017;21;0.04;0.05;0.05;1.01;1.05;1.09
214;02;01;2017;22;0.04;0.04;0.05;1.01;1.03;1.09
214;02;01;2017;23;0.04;0.04;0.04;1.01;1.01;1.01
214;03;01;2017;00;0.04;0.04;0.04;1.01;1.01;1.01
214;03;01;2017;01;0.04;0.04;0.04;1.01;1.01;1.01
214;03;01;2017;02;0.04;0.04;0.05;1.01;1.03;1.09
214;03;01;2017;03;0.03;0.04;0.04;0.94;0.99;1.01
214;03;01;2017;04;0.04;0.04;0.04;1.01;1.01;1.01
214;03;01;2017;05;0.04;0.04;0.04;1.01;1.01;1.01
214;03;01;2017;06;0.04;0.04;0.05;1.01;1.03;1.09
214;03;01;2017;07;0.03;0.04;0.04;0.94;0.99;1.01
214;03;01;2017;08;0.04;0.04;0.04;1.01;1.01;1.01
214;03;01;2017;09;0.04;0.04;0.04;1.01;1.01;1.01
214;03;01;2017;10;0.03;0.04;0.04;0.94;0.99;1.01
214;03;01;2017;11;0.03;0.04;0.04;0.94;0.98;1.01
214;03;01;2017;12;0.04;0.04;0.04;1.01;1.01;1.01
214;03;01;2017;13;0.04;0.04;0.04;1.01;1.01;1.01
214;03;01;2017;14;0.04;0.04;0.04;1.01;1.01;1.01
214;03;01;2017;15;0.04;0.04;0.04;1.01;1.01;1.01
214;03;01;2017;16;0.04;0.04;0.05;1.01;1.03;1.09
214;03;01;2017;17;0.04;0.04;0.04;1.01;1.01;1.01
214;03;01;2017;18;0.04;0.04;0.04;1.01;1.01;1.01
214;03;01;2017;19;0.04;0.04;0.04;1.01;1.01;1.01
214;03;01;2017;20;0.04;0.04;0.04;1.01;1.01;1.01
214;03;01;2017;21;0.03;0.04;0.04;0.94;0.99;1.01
214;03;01;2017;22;0.03;0.04;0.04;0.94;0.99;1.01
214;03;01;2017;23;0.04;0.04;0.04;1.01;1.01;1.01
214;04;01;2017;00;0.04;0.04;0.04;1.01;1.01;1.01
214;04;01;2017;01;0.03;0.04;0.04;0.94;0.99;1.01
214;04;01;2017;02;0.04;0.04;0.05;1.01;1.03;1.09
214;04;01;2017;03;0.04;0.04;0.04;1.01;1.01;1.01
214;04;01;2017;04;0.03;0.04;0.04;0.94;0.99;1.01
214;04;01;2017;05;0.03;0.04;0.04;0.94;0.99;1.01
214;04;01;2017;06;0.04;0.04;0.04;1.01;1.01;1.01
214;04;01;2017;07;0.04;0.04;0.04;1.01;1.01;1.01
214;04;01;2017;08;0.04;0.04;0.04;1.01;1.01;1.01
214;04;01;2017;09;0.04;0.04;0.05;1.01;1.03;1.09
214;04;01;2017;10;0.03;0.04;0.04;0.94;0.98;1.01
