IDSTAZIONE;GIORNO;MESE;ANNO;ORA;LIVIDRO_MIN;LIVIDRO_MED;LIVIDRO_MAX;PORT_MIN;PORT_MED;PORT_MAX
406;01;01;2020;01;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;02;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;03;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;04;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;05;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;06;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;07;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;08;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;09;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;10;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;11;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;12;0.55;0.56;0.56;10.75;10.98;11.22
406;01;01;2020;13;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;14;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;15;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;16;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;17;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;18;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;19;0.55;0.56;0.56;10.75;10.98;11.22
406;01;01;2020;20;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;21;0.56;0.56;0.56;11.22;11.22;11.22
406;01;01;2020;22;0.55;0.55;0.55;10.75;10.75;10.75
406;01;01;2020;23;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;00;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;01;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;02;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;03;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;04;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;05;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;06;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;07;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;08;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;09;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;10;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;11;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;12;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;13;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;14;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;15;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;16;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;17;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;18;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;19;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;20;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;21;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;22;0.55;0.55;0.55;10.75;10.75;10.75
406;02;01;2020;23;0.55;0.55;0.55;10.75;10.75;10.75
406;03;01;2020;00;0.55;0.55;0.55;10.75;10.75;10.75
406;03;01;2020;01;0.55;0.55;0.55;10.75;10.75;10.75
406;03;01;2020;02;0.55;0.55;0.55;10.75;10.75;10.75
406;03;01;2020;03;0.55;0.55;0.55;10.75;10.75;10.75
406;03;01;2020;04;0.55;0.55;0.55;10.75;10.75;10.75
406;03;01;2020;05;0.54;0.55;0.55;10.28;10.51;10.75
406;03;01;2020;06;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;07;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;08;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;09;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;10;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;11;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;12;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;13;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;14;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;15;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;16;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;17;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;18;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;19;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;20;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;21;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;22;0.54;0.54;0.54;10.28;10.28;10.28
406;03;01;2020;23;0.54;0.54;0.54;10.28;10.28;10.28
406;04;01;2020;00;0.54;0.54;0.54;10.28;10.28;10.28
406;04;01;2020;01;0.54;0.54;0.54;10.28;10.28;10.28
406;04;01;2020;02;0.54;0.54;0.54;10.28;10.28;10.28
406;04;01;2020;03;0.54;0.54;0.54;10.28;10.28;10.28
406;04;01;2020;04;0.54;0.54;0.54;10.28;10.28;10.28
406;04;01;2020;05;0.54;0.54;0.54;10.28;10.28;10.28
406;04;01;2020;06;0.53;0.53;0.53;9.81;9.81;9.81
406;04;01;2020;07;0.54;0.54;0.54;10.28;10.28;10.28
406;04;01;2020;08;0.53;0.54;0.54;9.81;10.04;10.28
406;04;01;2020;09;0.53;0.54;0.54;9.81;10.04;10.28
406;04;01;2020;10;0.53;0.53;0.53;9.81;9.81;9.81
406;04;01;2020;11;0.53;0.53;0.53;9.81;9.81;9.81
406;04;01;2020;12;0.53;0.53;0.53;9.81;9.81;9.81
406;04;01;2020;13;0.53;0.53;0.53;9.81;9.81;9.81
406;04;01;2020;14;0.53;0.53;0.53;9.81;9.81;9.81
406;04;01;2020;15;0.53;0.53;0.53;9.81;9.81;9.81
406;04;01;2020;16;0.53;0.53;0.53;9.81;9.81;9.81
406;04;01;2020;17;0.53;0.53;0.53;9.81;9.81;9.81
406;04;01;2020;18;0.53;0.53;0.53;9.81;9.81;9.81
406;04;01;2020;19;0.53;0.53;0.53;9.81;9.81;9.81
406;04;01;2020;20;0.53;0.53;0.53;9.81;9.81;9.81
406;04;01;2020;21;0.53;0.53;0.53;9.81;9.81;9.81
406;04;01;2020;22;0.53;0.53;0.53;9.81;9.81;9.81
406;04;01;2020;23;0.53;0.53;0.53;9.81;9.81;9.81
406;05;01;2020;00;0.53;0.53;0.53;9.81;9.81;9.81
406;05;01;2020;01;0.53;0.53;0.53;9.81;9.81;9.81
406;05;01;2020;02;0.53;0.53;0.53;9.81;9.81;9.81
406;05;01;2020;03;0.53;0.53;0.53;9.81;9.81;9.81
406;05;01;2020;04;0.52;0.52;0.52;9.35;9.35;9.35
406;05;01;2020;05;0.52;0.52;0.52;9.35;9.35;9.35
406;05;01;2020;06;0.52;0.52;0.52;9.35;9.35;9.35
406;05;01;2020;07;0.52;0.52;0.52;9.35;9.35;9.35
406;05;01;2020;08;0.52;0.52;0.52;9.35;9.35;9.35
406;05;01;2020;09;0.52;0.52;0.52;9.35;9.35;9.35
406;05;01;2020;10;0.52;0.52;0.52;9.35;9.35;9.35
406;05;01;2020;11;0.52;0.52;0.52;9.35;9.35;9.35
406;05;01;2020;12;0.52;0.52;0.52;9.35;9.35;9.35
406;05;01;2020;13;0.52;0.52;0.52;9.35;9.35;9.35
406;05;01;2020;14;0.52;0.52;0.52;9.35;9.35;9.35
406;05;01;2020;15;0.52;0.52;0.52;9.35;9.35;9.35
406;05;01;2020;16;0.52;0.52;0.52;9.35;9.35;9.35
406;05;01;2020;17;0.52;0.52;0.52;9.35;9.35;9.35
406;05;01;2020;18;0.52;0.52;0.52;9.35;9.35;9.35
406;05;01;2020;19;0.52;0.52;0.52;9.35;9.35;9.35
406;05;01;2020;20;0.51;0.51;0.51;8.90;8.90;8.90
406;05;01;2020;21;0.51;0.51;0.51;8.90;8.90;8.90
406;05;01;2020;22;0.51;0.51;0.51;8.90;8.90;8.90
406;05;01;2020;23;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;00;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;01;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;02;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;03;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;04;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;05;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;06;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;07;0.50;0.50;0.50;8.45;8.45;8.45
406;06;01;2020;08;0.50;0.51;0.51;8.45;8.68;8.90
406;06;01;2020;09;0.50;0.50;0.50;8.45;8.45;8.45
406;06;01;2020;10;0.50;0.51;0.51;8.45;8.68;8.90
406;06;01;2020;11;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;12;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;13;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;14;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;15;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;16;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;17;0.51;0.52;0.52;8.90;9.13;9.35
406;06;01;2020;18;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;19;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;20;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;21;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;22;0.51;0.51;0.51;8.90;8.90;8.90
406;06;01;2020;23;0.51;0.51;0.51;8.90;8.90;8.90
406;07;01;2020;00;0.51;0.51;0.51;8.90;8.90;8.90
406;07;01;2020;01;0.51;0.51;0.51;8.90;8.90;8.90
406;07;01;2020;02;0.51;0.51;0.51;8.90;8.90;8.90
406;07;01;2020;03;0.50;0.50;0.50;8.45;8.45;8.45
406;07;01;2020;04;0.51;0.51;0.51;8.90;8.90;8.90
406;07;01;2020;05;0.50;0.51;0.51;8.45;8.68;8.90
406;07;01;2020;06;0.50;0.51;0.51;8.45;8.68;8.90
406;07;01;2020;07;0.50;0.50;0.50;8.45;8.45;8.45
406;07;01;2020;08;0.50;0.50;0.50;8.45;8.45;8.45
406;07;01;2020;09;0.50;0.50;0.50;8.45;8.45;8.45
406;07;01;2020;10;0.50;0.50;0.50;8.45;8.45;8.45
406;07;01;2020;11;0.50;0.50;0.50;8.45;8.45;8.45
