IDSTAZIONE;GIORNO;MESE;ANNO;ORA;LIVIDRO_MIN;LIVIDRO_MED;LIVIDRO_MAX;PORT_MIN;PORT_MED;PORT_MAX
406;02;01;2022;08;0.50;0.50;0.50;5.47;5.47;5.47
406;02;01;2022;09;0.49;0.50;0.50;5.18;5.37;5.47
406;02;01;2022;10;0.49;0.49;0.49;5.18;5.18;5.18
406;02;01;2022;11;0.49;0.49;0.49;5.18;5.18;5.18
406;02;01;2022;12;0.49;0.50;0.50;5.18;5.32;5.47
406;02;01;2022;13;0.50;0.50;0.50;5.47;5.47;5.47
406;02;01;2022;14;0.49;0.49;0.50;5.18;5.23;5.47
406;02;01;2022;15;0.49;0.49;0.49;5.18;5.18;5.18
406;02;01;2022;16;0.49;0.49;0.49;5.18;5.18;5.18
406;02;01;2022;17;0.50;0.50;0.50;5.47;5.47;5.47
406;02;01;2022;18;0.49;0.50;0.50;5.18;5.37;5.47
406;02;01;2022;19;0.49;0.49;0.49;5.18;5.18;5.18
406;02;01;2022;20;0.49;0.49;0.49;5.18;5.18;5.18
406;02;01;2022;21;0.49;0.50;0.50;5.18;5.32;5.47
406;02;01;2022;22;0.50;0.50;0.50;5.47;5.47;5.47
406;02;01;2022;23;0.49;0.49;0.50;5.18;5.23;5.47
406;03;01;2022;00;0.49;0.49;0.49;5.18;5.18;5.18
406;03;01;2022;01;0.49;0.49;0.49;5.18;5.18;5.18
406;03;01;2022;02;0.50;0.50;0.50;5.47;5.47;5.47
406;03;01;2022;03;0.49;0.50;0.50;5.18;5.37;5.47
406;03;01;2022;04;0.49;0.49;0.49;5.18;5.18;5.18
406;03;01;2022;05;0.49;0.49;0.49;5.18;5.18;5.18
406;03;01;2022;06;0.49;0.49;0.50;5.18;5.23;5.47
406;03;01;2022;07;0.50;0.50;0.50;5.47;5.47;5.47
406;03;01;2022;08;0.49;0.49;0.50;5.18;5.23;5.47
406;03;01;2022;09;0.49;0.49;0.49;5.18;5.18;5.18
406;03;01;2022;10;0.49;0.49;0.49;5.18;5.18;5.18
406;03;01;2022;11;0.49;0.50;0.50;5.18;5.37;5.47
406;03;01;2022;12;0.49;0.50;0.50;5.18;5.37;5.47
406;03;01;2022;13;0.49;0.49;0.49;5.18;5.18;5.18
406;03;01;2022;14;0.49;0.49;0.49;5.18;5.18;5.18
406;03;01;2022;15;0.49;0.49;0.49;5.18;5.18;5.18
406;03;01;2022;16;0.50;0.50;0.50;5.47;5.47;5.47
406;03;01;2022;17;0.49;0.49;0.50;5.18;5.23;5.47
406;03;01;2022;18;0.49;0.49;0.49;5.18;5.18;5.18
406;03;01;2022;19;0.49;0.49;0.49;5.18;5.18;5.18
406;03;01;2022;20;0.49;0.50;0.50;5.18;5.37;5.47
406;03;01;2022;21;0.49;0.50;0.50;5.18;5.37;5.47
406;03;01;2022;22;0.49;0.49;0.49;5.18;5.18;5.18
406;03;01;2022;23;0.49;0.49;0.49;5.18;5.18;5.18
406;04;01;2022;00;0.49;0.49;0.49;5.18;5.18;5.18
406;04;01;2022;01;0.50;0.50;0.50;5.47;5.47;5.47
406;04;01;2022;02;0.49;0.49;0.50;5.18;5.23;5.47
406;04;01;2022;03;0.49;0.49;0.49;5.18;5.18;5.18
406;04;01;2022;04;0.49;0.49;0.49;5.18;5.18;5.18
406;04;01;2022;05;0.49;0.50;0.50;5.18;5.32;5.47
406;04;01;2022;06;0.49;0.50;0.50;5.18;5.37;5.47
406;04;01;2022;07;0.49;0.49;0.49;5.18;5.18;5.18
406;04;01;2022;08;0.49;0.49;0.49;5.18;5.18;5.18
406;04;01;2022;09;0.49;0.49;0.49;5.18;5.18;5.18
406;04;01;2022;10;0.49;0.50;0.50;5.18;5.37;5.47
406;04;01;2022;11;0.49;0.49;0.50;5.18;5.23;5.47
406;04;01;2022;12;0.49;0.49;0.49;5.18;5.18;5.18
406;04;01;2022;13;0.49;0.49;0.49;5.18;5.18;5.18
406;04;01;2022;14;0.49;0.49;0.50;5.18;5.23;5.47
406;04;01;2022;15;0.49;0.49;0.49;5.18;5.18;5.18
406;04;01;2022;16;0.49;0.49;0.49;5.18;5.18;5.18
406;04;01;2022;17;0.49;0.49;0.49;5.18;5.18;5.18
406;04;01;2022;18;0.49;0.49;0.49;5.18;5.18;5.18
406;04;01;2022;19;0.49;0.50;0.50;5.18;5.32;5.47
406;04;01;2022;20;0.49;0.49;0.49;5.18;5.18;5.18
406;04;01;2022;21;0.49;0.49;0.49;5.18;5.18;5.18
406;04;01;2022;22;0.49;0.49;0.49;5.18;5.18;5.18
406;04;01;2022;23;0.49;0.49;0.49;5.18;5.18;5.18
406;05;01;2022;00;0.49;0.49;0.49;5.18;5.18;5.18
406;05;01;2022;01;0.49;0.49;0.49;5.18;5.18;5.18
406;05;01;2022;02;0.49;0.49;0.49;5.18;5.18;5.18
406;05;01;2022;03;0.49;0.49;0.49;5.18;5.18;5.18
406;05;01;2022;04;0.49;0.49;0.49;5.18;5.18;5.18
406;05;01;2022;05;0.49;0.49;0.49;5.18;5.18;5.18
406;05;01;2022;06;0.49;0.49;0.49;5.18;5.18;5.18
406;05;01;2022;07;0.49;0.49;0.49;5.18;5.18;5.18
406;05;01;2022;08;0.49;0.50;0.50;5.18;5.32;5.47
406;05;01;2022;09;0.50;0.50;0.50;5.47;5.47;5.47
406;05;01;2022;10;0.49;0.49;0.50;5.18;5.23;5.47
406;05;01;2022;11;0.49;0.49;0.49;5.18;5.18;5.18
406;05;01;2022;12;0.49;0.50;0.51;5.18;5.37;5.77
406;05;01;2022;13;0.52;0.53;0.54;6.08;6.40;6.72
406;05;01;2022;14;0.55;0.55;0.55;7.05;7.05;7.05
406;05;01;2022;15;0.54;0.55;0.55;6.72;6.99;7.05
406;05;01;2022;16;0.54;0.54;0.54;6.72;6.72;6.72
406;05;01;2022;17;0.55;0.55;0.55;7.05;7.05;7.05
406;05;01;2022;18;0.55;0.55;0.55;7.05;7.05;7.05
406;05;01;2022;19;0.53;0.54;0.54;6.39;6.66;6.72
406;05;01;2022;20;0.53;0.53;0.53;6.39;6.39;6.39
406;05;01;2022;21;0.53;0.53;0.53;6.39;6.39;6.39
406;05;01;2022;22;0.53;0.53;0.53;6.39;6.39;6.39
406;05;01;2022;23;0.51;0.52;0.53;5.77;6.19;6.39
406;06;01;2022;00;0.50;0.50;0.51;5.47;5.57;5.77
406;06;01;2022;01;0.50;0.50;0.50;5.47;5.47;5.47
406;06;01;2022;02;0.51;0.52;0.52;5.77;6.03;6.08
406;06;01;2022;03;0.50;0.52;0.52;5.47;5.93;6.08
406;06;01;2022;04;0.49;0.50;0.50;5.18;5.32;5.47
406;06;01;2022;05;0.49;0.49;0.49;5.18;5.18;5.18
406;06;01;2022;06;0.49;0.50;0.50;5.18;5.37;5.47
406;06;01;2022;07;0.51;0.51;0.51;5.77;5.77;5.77
406;06;01;2022;08;0.49;0.50;0.51;5.18;5.42;5.77
406;06;01;2022;09;0.49;0.49;0.49;5.18;5.18;5.18
406;06;01;2022;10;0.49;0.49;0.49;5.18;5.18;5.18
406;06;01;2022;11;0.50;0.50;0.50;5.47;5.47;5.47
406;06;01;2022;12;0.49;0.50;0.50;5.18;5.37;5.47
406;06;01;2022;13;0.49;0.49;0.49;5.18;5.18;5.18
406;06;01;2022;14;0.49;0.49;0.49;5.18;5.18;5.18
406;06;01;2022;15;0.49;0.50;0.50;5.18;5.32;5.47
406;06;01;2022;16;0.50;0.50;0.50;5.47;5.47;5.47
406;06;01;2022;17;0.49;0.49;0.50;5.18;5.28;5.47
406;06;01;2022;18;0.49;0.49;0.49;5.18;5.18;5.18
406;06;01;2022;19;0.49;0.49;0.50;5.18;5.23;5.47
406;06;01;2022;20;0.50;0.50;0.50;5.47;5.47;5.47
406;06;01;2022;21;0.49;0.50;0.50;5.18;5.37;5.47
406;06;01;2022;22;0.49;0.49;0.49;5.18;5.18;5.18
406;06;01;2022;23;0.49;0.49;0.49;5.18;5.18;5.18
406;07;01;2022;00;0.49;0.49;0.49;5.18;5.18;5.18
406;07;01;2022;01;0.49;0.49;0.49;5.18;5.18;5.18
406;07;01;2022;02;0.48;0.49;0.49;4.89;5.13;5.18
406;07;01;2022;03;0.48;0.48;0.48;4.89;4.89;4.89
406;07;01;2022;04;0.47;0.48;0.48;4.62;4.85;4.89
406;07;01;2022;05;0.48;0.48;0.48;4.89;4.89;4.89
406;07;01;2022;06;0.47;0.48;0.48;4.62;4.85;4.89
406;07;01;2022;07;0.47;0.47;0.47;4.62;4.62;4.62
406;07;01;2022;08;0.47;0.47;0.47;4.62;4.62;4.62
406;07;01;2022;09;0.47;0.47;0.47;4.62;4.62;4.62
406;07;01;2022;10;0.47;0.48;0.48;4.62;4.75;4.89
406;07;01;2022;11;0.46;0.47;0.47;4.35;4.57;4.62
406;07;01;2022;12;0.46;0.46;0.46;4.35;4.35;4.35
406;07;01;2022;13;0.46;0.47;0.47;4.35;4.53;4.62
406;07;01;2022;14;0.47;0.48;0.49;4.62;4.90;5.18
406;07;01;2022;15;0.49;0.49;0.49;5.18;5.18;5.18
406;07;01;2022;16;0.48;0.48;0.49;4.89;4.99;5.18
406;07;01;2022;17;0.48;0.48;0.48;4.89;4.89;4.89
406;07;01;2022;18;0.48;0.48;0.48;4.89;4.89;4.89
406;07;01;2022;19;0.49;0.49;0.49;5.18;5.18;5.18
406;07;01;2022;20;0.49;0.49;0.49;5.18;5.18;5.18
406;07;01;2022;21;0.48;0.48;0.49;4.89;4.99;5.18
406;07;01;2022;22;0.48;0.48;0.48;4.89;4.89;4.89
406;07;01;2022;23;0.48;0.48;0.49;4.89;4.94;5.18
406;08;01;2022;00;0.49;0.49;0.49;5.18;5.18;5.18
406;08;01;2022;01;0.48;0.49;0.49;4.89;5.04;5.18
406;08;01;2022;02;0.48;0.48;0.48;4.89;4.89;4.89
406;08;01;2022;03;0.48;0.48;0.48;4.89;4.89;4.89
406;08;01;2022;04;0.48;0.48;0.49;4.89;4.94;5.18
406;08;01;2022;05;0.49;0.49;0.49;5.18;5.18;5.18
406;08;01;2022;06;0.48;0.48;0.48;4.89;4.89;4.89
406;08;01;2022;07;0.47;0.48;0.48;4.62;4.75;4.89
406;08;01;2022;08;0.47;0.47;0.48;4.62;4.66;4.89
406;08;01;2022;09;0.48;0.48;0.49;4.89;4.94;5.18
406;08;01;2022;10;0.48;0.48;0.49;4.89;4.94;5.18
406;08;01;2022;11;0.47;0.47;0.48;4.62;4.66;4.89
406;08;01;2022;12;0.47;0.47;0.48;4.62;4.71;4.89
406;08;01;2022;13;0.48;0.48;0.49;4.89;4.94;5.18
406;08;01;2022;14;0.49;0.49;0.49;5.18;5.18;5.18
406;08;01;2022;15;0.49;0.49;0.49;5.18;5.18;5.18
406;08;01;2022;16;0.49;0.49;0.49;5.18;5.18;5.18
406;08;01;2022;17;0.49;0.49;0.49;5.18;5.18;5.18
406;08;01;2022;18;0.49;0.49;0.49;5.18;5.18;5.18
406;08;01;2022;19;0.49;0.50;0.50;5.18;5.42;5.47
406;08;01;2022;20;0.49;0.49;0.50;5.18;5.28;5.47
406;08;01;2022;21;0.49;0.49;0.49;5.18;5.18;5.18
406;08;01;2022;22;0.49;0.49;0.49;5.18;5.18;5.18
406;08;01;2022;23;0.48;0.49;0.49;4.89;5.13;5.18
406;09;01;2022;00;0.49;0.49;0.49;5.18;5.18;5.18
406;09;01;2022;01;0.48;0.48;0.49;4.89;4.99;5.18
406;09;01;2022;02;0.48;0.48;0.48;4.89;4.89;4.89
406;09;01;2022;03;0.48;0.48;0.49;4.89;4.99;5.18
406;09;01;2022;04;0.49;0.49;0.49;5.18;5.18;5.18
406;09;01;2022;05;0.49;0.49;0.49;5.18;5.18;5.18
406;09;01;2022;06;0.48;0.48;0.48;4.89;4.89;4.89
406;09;01;2022;07;0.48;0.48;0.48;4.89;4.89;4.89
406;09;01;2022;08;0.48;0.49;0.49;4.89;5.08;5.18
406;09;01;2022;09;0.49;0.49;0.49;5.18;5.18;5.18
406;09;01;2022;10;0.48;0.49;0.49;4.89;5.04;5.18
406;09;01;2022;11;0.48;0.48;0.48;4.89;4.89;4.89
406;09;01;2022;12;0.48;0.48;0.49;4.89;4.94;5.18
406;09;01;2022;13;0.49;0.49;0.49;5.18;5.18;5.18
406;09;01;2022;14;0.49;0.49;0.49;5.18;5.18;5.18
406;09;01;2022;15;0.49;0.49;0.49;5.18;5.18;5.18
406;09;01;2022;16;0.49;0.49;0.49;5.18;5.18;5.18
406;09;01;2022;17;0.49;0.49;0.49;5.18;5.18;5.18
406;09;01;2022;18;0.49;0.50;0.50;5.18;5.42;5.47
406;09;01;2022;19;0.49;0.49;0.50;5.18;5.23;5.47
406;09;01;2022;20;0.49;0.49;0.49;5.18;5.18;5.18
406;09;01;2022;21;0.49;0.49;0.49;5.18;5.18;5.18
406;09;01;2022;22;0.49;0.49;0.49;5.18;5.18;5.18
406;09;01;2022;23;0.49;0.49;0.49;5.18;5.18;5.18
406;10;01;2022;00;0.49;0.49;0.49;5.18;5.18;5.18
406;10;01;2022;01;0.48;0.48;0.49;4.89;4.94;5.18
406;10;01;2022;02;0.48;0.48;0.49;4.89;4.99;5.18
406;10;01;2022;03;0.49;0.49;0.49;5.18;5.18;5.18
406;10;01;2022;04;0.48;0.49;0.49;4.89;5.08;5.18
406;10;01;2022;05;0.48;0.48;0.48;4.89;4.89;4.89
406;10;01;2022;06;0.48;0.48;0.48;4.89;4.89;4.89
406;10;01;2022;07;0.48;0.49;0.49;4.89;5.04;5.18
406;10;01;2022;08;0.49;0.49;0.49;5.18;5.18;5.18
406;10;01;2022;09;0.48;0.48;0.49;4.89;4.94;5.18
406;10;01;2022;10;0.48;0.48;0.48;4.89;4.89;4.89
406;10;01;2022;11;0.48;0.48;0.48;4.89;4.89;4.89
406;10;01;2022;12;0.48;0.49;0.49;4.89;5.04;5.18
406;10;01;2022;13;0.48;0.49;0.49;4.89;5.13;5.18
406;10;01;2022;14;0.48;0.48;0.48;4.89;4.89;4.89
406;10;01;2022;15;0.48;0.48;0.48;4.89;4.89;4.89
406;10;01;2022;16;0.48;0.48;0.49;4.89;4.99;5.18
406;10;01;2022;17;0.49;0.49;0.49;5.18;5.18;5.18
406;10;01;2022;18;0.48;0.49;0.49;4.89;5.04;5.18
406;10;01;2022;19;0.48;0.48;0.48;4.89;4.89;4.89
406;10;01;2022;20;0.48;0.48;0.48;4.89;4.89;4.89
406;10;01;2022;21;0.48;0.49;0.49;4.89;5.04;5.18
406;10;01;2022;22;0.49;0.49;0.49;5.18;5.18;5.18
406;10;01;2022;23;0.48;0.48;0.48;4.89;4.89;4.89
406;11;01;2022;00;0.48;0.48;0.48;4.89;4.89;4.89
406;11;01;2022;01;0.48;0.48;0.48;4.89;4.89;4.89
406;11;01;2022;02;0.48;0.49;0.49;4.89;5.08;5.18
406;11;01;2022;03;0.48;0.49;0.49;4.89;5.08;5.18
406;11;01;2022;04;0.48;0.48;0.48;4.89;4.89;4.89
406;11;01;2022;05;0.48;0.48;0.48;4.89;4.89;4.89
406;11;01;2022;06;0.47;0.48;0.48;4.62;4.85;4.89
406;11;01;2022;07;0.48;0.48;0.49;4.89;4.99;5.18
406;11;01;2022;08;0.47;0.48;0.48;4.62;4.85;4.89
406;11;01;2022;09;0.47;0.47;0.47;4.62;4.62;4.62
406;11;01;2022;10;0.47;0.47;0.47;4.62;4.62;4.62
406;11;01;2022;11;0.47;0.48;0.48;4.62;4.80;4.89
406;11;01;2022;12;0.48;0.48;0.49;4.89;4.99;5.18
406;11;01;2022;13;0.47;0.48;0.48;4.62;4.75;4.89
406;11;01;2022;14;0.47;0.47;0.48;4.62;4.71;4.89
406;11;01;2022;15;0.48;0.48;0.48;4.89;4.89;4.89
406;11;01;2022;16;0.48;0.49;0.49;4.89;5.13;5.18
406;11;01;2022;17;0.48;0.49;0.49;4.89;5.08;5.18
406;11;01;2022;18;0.48;0.48;0.48;4.89;4.89;4.89
406;11;01;2022;19;0.48;0.48;0.48;4.89;4.89;4.89
406;11;01;2022;20;0.48;0.48;0.48;4.89;4.89;4.89
406;11;01;2022;21;0.48;0.49;0.49;4.89;5.13;5.18
406;11;01;2022;22;0.48;0.48;0.49;4.89;4.94;5.18
406;11;01;2022;23;0.47;0.47;0.47;4.62;4.62;4.62
406;12;01;2022;00;0.47;0.47;0.47;4.62;4.62;4.62
406;12;01;2022;01;0.47;0.47;0.48;4.62;4.71;4.89
406;12;01;2022;02;0.48;0.48;0.48;4.89;4.89;4.89
406;12;01;2022;03;0.47;0.47;0.48;4.62;4.66;4.89
406;12;01;2022;04;0.46;0.46;0.47;4.35;4.44;4.62
406;12;01;2022;05;0.46;0.46;0.46;4.35;4.35;4.35
406;12;01;2022;06;0.46;0.47;0.47;4.35;4.57;4.62
406;12;01;2022;07;0.47;0.47;0.47;4.62;4.62;4.62
406;12;01;2022;08;0.46;0.46;0.47;4.35;4.44;4.62
406;12;01;2022;09;0.46;0.46;0.46;4.35;4.35;4.35
406;12;01;2022;10;0.46;0.46;0.46;4.35;4.35;4.35
406;12;01;2022;11;0.46;0.47;0.47;4.35;4.48;4.62
406;12;01;2022;12;0.46;0.46;0.47;4.35;4.39;4.62
406;12;01;2022;13;0.46;0.46;0.47;4.35;4.44;4.62
406;12;01;2022;14;0.47;0.47;0.48;4.62;4.71;4.89
406;12;01;2022;15;0.48;0.48;0.48;4.89;4.89;4.89
406;12;01;2022;16;0.48;0.48;0.48;4.89;4.89;4.89
406;12;01;2022;17;0.48;0.49;0.49;4.89;5.08;5.18
406;12;01;2022;18;0.48;0.49;0.49;4.89;5.13;5.18
406;12;01;2022;19;0.48;0.48;0.48;4.89;4.89;4.89
406;12;01;2022;20;0.48;0.48;0.48;4.89;4.89;4.89
406;12;01;2022;21;0.48;0.48;0.48;4.89;4.89;4.89
406;12;01;2022;22;0.48;0.49;0.49;4.89;5.04;5.18
406;12;01;2022;23;0.48;0.49;0.49;4.89;5.08;5.18
406;13;01;2022;00;0.47;0.48;0.48;4.62;4.80;4.89
406;13;01;2022;01;0.47;0.47;0.47;4.62;4.62;4.62
406;13;01;2022;02;0.47;0.47;0.47;4.62;4.62;4.62
406;13;01;2022;03;0.48;0.48;0.48;4.89;4.89;4.89
406;13;01;2022;04;0.47;0.48;0.48;4.62;4.80;4.89
406;13;01;2022;05;0.47;0.47;0.47;4.62;4.62;4.62
406;13;01;2022;06;0.47;0.47;0.47;4.62;4.62;4.62
406;13;01;2022;07;0.47;0.47;0.47;4.62;4.62;4.62
406;13;01;2022;08;0.47;0.48;0.48;4.62;4.80;4.89
406;13;01;2022;09;0.47;0.47;0.48;4.62;4.71;4.89
406;13;01;2022;10;0.46;0.46;0.47;4.35;4.44;4.62
406;13;01;2022;11;0.46;0.46;0.47;4.35;4.44;4.62
406;13;01;2022;12;0.47;0.47;0.47;4.62;4.62;4.62
406;13;01;2022;13;0.48;0.48;0.49;4.89;4.94;5.18
406;13;01;2022;14;0.48;0.48;0.49;4.89;4.99;5.18
406;13;01;2022;15;0.48;0.48;0.48;4.89;4.89;4.89
406;13;01;2022;16;0.48;0.48;0.48;4.89;4.89;4.89
406;13;01;2022;17;0.48;0.48;0.49;4.89;4.94;5.18
406;13;01;2022;18;0.49;0.49;0.49;5.18;5.18;5.18
406;13;01;2022;19;0.48;0.48;0.49;4.89;4.99;5.18
406;13;01;2022;20;0.48;0.48;0.48;4.89;4.89;4.89
406;13;01;2022;21;0.48;0.48;0.48;4.89;4.89;4.89
406;13;01;2022;22;0.48;0.48;0.48;4.89;4.89;4.89
406;13;01;2022;23;0.49;0.49;0.49;5.18;5.18;5.18
406;14;01;2022;00;0.47;0.48;0.48;4.62;4.80;4.89
406;14;01;2022;01;0.47;0.47;0.47;4.62;4.62;4.62
406;14;01;2022;02;0.47;0.47;0.47;4.62;4.62;4.62
406;14;01;2022;03;0.47;0.48;0.48;4.62;4.80;4.89
406;14;01;2022;04;0.48;0.48;0.49;4.89;4.94;5.18
406;14;01;2022;05;0.47;0.48;0.48;4.62;4.75;4.89
406;14;01;2022;06;0.47;0.47;0.47;4.62;4.62;4.62
406;14;01;2022;07;0.47;0.47;0.47;4.62;4.62;4.62
406;14;01;2022;08;0.47;0.48;0.48;4.62;4.85;4.89
406;14;01;2022;09;0.48;0.48;0.49;4.89;4.94;5.18
406;14;01;2022;10;0.47;0.47;0.48;4.62;4.71;4.89
406;14;01;2022;11;0.47;0.47;0.47;4.62;4.62;4.62
406;14;01;2022;12;0.47;0.47;0.47;4.62;4.62;4.62
406;14;01;2022;13;0.47;0.48;0.49;4.62;4.89;5.18
406;14;01;2022;14;0.48;0.49;0.49;4.89;5.08;5.18
406;14;01;2022;15;0.48;0.48;0.48;4.89;4.89;4.89
406;14;01;2022;16;0.48;0.48;0.48;4.89;4.89;4.89
406;14;01;2022;17;0.48;0.48;0.48;4.89;4.89;4.89
406;14;01;2022;18;0.48;0.49;0.49;4.89;5.13;5.18
406;14;01;2022;19;0.48;0.49;0.49;4.89;5.08;5.18
406;14;01;2022;20;0.48;0.48;0.48;4.89;4.89;4.89
406;14;01;2022;21;0.48;0.48;0.48;4.89;4.89;4.89
406;14;01;2022;22;0.48;0.48;0.48;4.89;4.89;4.89
406;14;01;2022;23;0.48;0.49;0.49;4.89;5.08;5.18
406;15;01;2022;00;0.48;0.49;0.49;4.89;5.04;5.18
406;15;01;2022;01;0.47;0.48;0.48;4.62;4.85;4.89
406;15;01;2022;02;0.48;0.48;0.48;4.89;4.89;4.89
406;15;01;2022;03;0.48;0.48;0.48;4.89;4.89;4.89
406;15;01;2022;04;0.48;0.49;0.49;4.89;5.04;5.18
406;15;01;2022;05;0.48;0.48;0.49;4.89;4.94;5.18
406;15;01;2022;06;0.47;0.48;0.48;4.62;4.85;4.89
406;15;01;2022;07;0.47;0.48;0.48;4.62;4.85;4.89
406;15;01;2022;08;0.48;0.48;0.48;4.89;4.89;4.89
406;15;01;2022;09;0.48;0.48;0.48;4.89;4.89;4.89
406;15;01;2022;10;0.48;0.48;0.48;4.89;4.89;4.89
406;15;01;2022;11;0.48;0.48;0.48;4.89;4.89;4.89
406;15;01;2022;12;0.48;0.48;0.48;4.89;4.89;4.89
406;15;01;2022;13;0.48;0.49;0.49;4.89;5.13;5.18
406;15;01;2022;14;0.48;0.49;0.49;4.89;5.04;5.18
406;15;01;2022;15;0.48;0.48;0.48;4.89;4.89;4.89
406;15;01;2022;16;0.47;0.48;0.48;4.62;4.85;4.89
406;15;01;2022;17;0.48;0.48;0.48;4.89;4.89;4.89
406;15;01;2022;18;0.48;0.49;0.49;4.89;5.08;5.18
406;15;01;2022;19;0.48;0.49;0.49;4.89;5.04;5.18
406;15;01;2022;20;0.48;0.48;0.48;4.89;4.89;4.89
406;15;01;2022;21;0.48;0.48;0.48;4.89;4.89;4.89
406;15;01;2022;22;0.48;0.48;0.48;4.89;4.89;4.89
406;15;01;2022;23;0.48;0.49;0.49;4.89;5.13;5.18
406;16;01;2022;00;0.48;0.49;0.49;4.89;5.08;5.18
406;16;01;2022;01;0.48;0.48;0.48;4.89;4.89;4.89
406;16;01;2022;02;0.48;0.48;0.48;4.89;4.89;4.89
406;16;01;2022;03;0.47;0.48;0.48;4.62;4.80;4.89
406;16;01;2022;04;0.48;0.48;0.48;4.89;4.89;4.89
406;16;01;2022;05;0.48;0.48;0.49;4.89;4.94;5.18
406;16;01;2022;06;0.47;0.47;0.48;4.62;4.66;4.89
406;16;01;2022;07;0.47;0.47;0.47;4.62;4.62;4.62
406;16;01;2022;08;0.47;0.47;0.48;4.62;4.66;4.89
406;16;01;2022;09;0.48;0.48;0.48;4.89;4.89;4.89
406;16;01;2022;10;0.47;0.48;0.48;4.62;4.80;4.89
406;16;01;2022;11;0.47;0.47;0.48;4.62;4.66;4.89
406;16;01;2022;12;0.47;0.47;0.48;4.62;4.66;4.89
406;16;01;2022;13;0.47;0.47;0.48;4.62;4.71;4.89
406;16;01;2022;14;0.48;0.49;0.49;4.89;5.04;5.18
406;16;01;2022;15;0.48;0.48;0.49;4.89;4.99;5.18
406;16;01;2022;16;0.48;0.48;0.48;4.89;4.89;4.89
406;16;01;2022;17;0.48;0.48;0.48;4.89;4.89;4.89
406;16;01;2022;18;0.48;0.48;0.48;4.89;4.89;4.89
406;16;01;2022;19;0.48;0.49;0.49;4.89;5.13;5.18
406;16;01;2022;20;0.48;0.48;0.49;4.89;4.99;5.18
406;16;01;2022;21;0.48;0.48;0.48;4.89;4.89;4.89
406;16;01;2022;22;0.47;0.47;0.48;4.62;4.71;4.89
406;16;01;2022;23;0.47;0.47;0.48;4.62;4.71;4.89
406;17;01;2022;00;0.48;0.48;0.48;4.89;4.89;4.89
406;17;01;2022;01;0.47;0.48;0.48;4.62;4.85;4.89
406;17;01;2022;02;0.47;0.47;0.47;4.62;4.62;4.62
406;17;01;2022;03;0.47;0.47;0.47;4.62;4.62;4.62
406;17;01;2022;04;0.47;0.47;0.48;4.62;4.66;4.89
406;17;01;2022;05;0.48;0.48;0.48;4.89;4.89;4.89
406;17;01;2022;06;0.47;0.48;0.48;4.62;4.80;4.89
406;17;01;2022;07;0.47;0.47;0.47;4.62;4.62;4.62
406;17;01;2022;08;0.47;0.47;0.47;4.62;4.62;4.62
406;17;01;2022;09;0.47;0.47;0.48;4.62;4.71;4.89
406;17;01;2022;10;0.48;0.48;0.48;4.89;4.89;4.89
406;17;01;2022;11;0.47;0.48;0.48;4.62;4.80;4.89
