IDSTAZIONE;GIORNO;MESE;ANNO;ORA;LIVIDRO_MIN;LIVIDRO_MED;LIVIDRO_MAX;PORT_MIN;PORT_MED;PORT_MAX
406;01;01;2014;01;0.17;0.18;0.18;6.70;6.86;7.02
406;01;01;2014;02;0.17;0.17;0.17;6.70;6.70;6.70
406;01;01;2014;03;0.17;0.17;0.17;6.70;6.70;6.70
406;01;01;2014;04;0.17;0.17;0.17;6.70;6.70;6.70
406;01;01;2014;05;0.17;0.17;0.17;6.70;6.70;6.70
406;01;01;2014;06;0.16;0.17;0.17;6.38;6.54;6.70
406;01;01;2014;07;0.16;0.16;0.16;6.38;6.38;6.38
406;01;01;2014;08;0.16;0.16;0.16;6.38;6.38;6.38
406;01;01;2014;09;0.16;0.16;0.16;6.38;6.38;6.38
406;01;01;2014;10;0.16;0.17;0.17;6.38;6.54;6.70
406;01;01;2014;11;0.16;0.16;0.16;6.38;6.38;6.38
406;01;01;2014;12;0.16;0.16;0.16;6.38;6.38;6.38
406;01;01;2014;13;0.16;0.16;0.16;6.38;6.38;6.38
406;01;01;2014;14;0.16;0.17;0.17;6.38;6.54;6.70
406;01;01;2014;15;0.17;0.17;0.17;6.70;6.70;6.70
406;01;01;2014;16;0.17;0.17;0.17;6.70;6.70;6.70
406;01;01;2014;17;0.17;0.17;0.17;6.70;6.70;6.70
406;01;01;2014;18;0.17;0.17;0.17;6.70;6.70;6.70
406;01;01;2014;19;0.17;0.18;0.18;6.70;6.86;7.02
406;01;01;2014;20;0.17;0.17;0.17;6.70;6.70;6.70
406;01;01;2014;21;0.17;0.17;0.17;6.70;6.70;6.70
406;01;01;2014;22;0.16;0.17;0.17;6.38;6.54;6.70
406;01;01;2014;23;0.16;0.16;0.16;6.38;6.38;6.38
406;02;01;2014;00;0.16;0.16;0.16;6.38;6.38;6.38
406;02;01;2014;01;0.16;0.17;0.17;6.38;6.54;6.70
406;02;01;2014;02;0.16;0.16;0.16;6.38;6.38;6.38
406;02;01;2014;03;0.16;0.16;0.16;6.38;6.38;6.38
406;02;01;2014;04;0.16;0.16;0.16;6.38;6.38;6.38
406;02;01;2014;05;0.16;0.16;0.16;6.38;6.38;6.38
406;02;01;2014;06;0.16;0.16;0.16;6.38;6.38;6.38
406;02;01;2014;07;0.16;0.16;0.16;6.38;6.38;6.38
406;02;01;2014;08;0.16;0.17;0.17;6.38;6.54;6.70
406;02;01;2014;09;0.16;0.17;0.17;6.38;6.54;6.70
406;02;01;2014;10;0.17;0.17;0.17;6.70;6.70;6.70
406;02;01;2014;11;0.17;0.17;0.17;6.70;6.70;6.70
406;02;01;2014;12;0.17;0.18;0.18;6.70;6.86;7.02
406;02;01;2014;13;0.17;0.17;0.17;6.70;6.70;6.70
406;02;01;2014;14;0.17;0.17;0.17;6.70;6.70;6.70
406;02;01;2014;15;0.17;0.18;0.18;6.70;6.86;7.02
406;02;01;2014;16;0.17;0.18;0.18;6.70;6.86;7.02
406;02;01;2014;17;0.17;0.17;0.17;6.70;6.70;6.70
406;02;01;2014;18;0.17;0.17;0.17;6.70;6.70;6.70
406;02;01;2014;19;0.17;0.17;0.17;6.70;6.70;6.70
406;02;01;2014;20;0.17;0.18;0.18;6.70;6.86;7.02
406;02;01;2014;21;0.17;0.18;0.18;6.70;6.86;7.02
406;02;01;2014;22;0.17;0.18;0.18;6.70;6.86;7.02
406;02;01;2014;23;0.17;0.18;0.18;6.70;6.86;7.02
406;03;01;2014;00;0.17;0.17;0.17;6.70;6.70;6.70
406;03;01;2014;01;0.17;0.17;0.17;6.70;6.70;6.70
406;03;01;2014;02;0.17;0.18;0.18;6.70;6.86;7.02
406;03;01;2014;03;0.17;0.17;0.17;6.70;6.70;6.70
406;03;01;2014;04;0.17;0.17;0.17;6.70;6.70;6.70
406;03;01;2014;05;0.17;0.17;0.17;6.70;6.70;6.70
406;03;01;2014;06;0.17;0.18;0.18;6.70;6.86;7.02
406;03;01;2014;07;0.17;0.17;0.17;6.70;6.70;6.70
406;03;01;2014;08;0.16;0.17;0.17;6.38;6.54;6.70
406;03;01;2014;09;0.17;0.18;0.18;6.70;6.86;7.02
406;03;01;2014;10;0.18;0.18;0.18;7.02;7.02;7.02
406;03;01;2014;11;0.18;0.18;0.18;7.02;7.02;7.02
406;03;01;2014;12;0.17;0.17;0.17;6.70;6.70;6.70
406;03;01;2014;13;0.17;0.18;0.18;6.70;6.86;7.02
406;03;01;2014;14;0.17;0.17;0.17;6.70;6.70;6.70
406;03;01;2014;15;0.14;0.16;0.18;5.77;6.40;7.02
