IDSTAZIONE;GIORNO;MESE;ANNO;ORA;LIVIDRO_MIN;LIVIDRO_MED;LIVIDRO_MAX;PORT_MIN;PORT_MED;PORT_MAX
406;01;01;2015;01;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;02;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;03;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;04;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;05;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;06;0.53;0.54;0.54;9.12;9.29;9.46
406;01;01;2015;07;0.53;0.54;0.54;9.12;9.29;9.46
406;01;01;2015;08;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;09;0.53;0.54;0.54;9.12;9.29;9.46
406;01;01;2015;10;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;11;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;12;0.53;0.54;0.54;9.12;9.29;9.46
406;01;01;2015;13;0.53;0.54;0.54;9.12;9.29;9.46
406;01;01;2015;14;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;15;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;16;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;17;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;18;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;19;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;20;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;21;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;22;0.54;0.54;0.54;9.46;9.46;9.46
406;01;01;2015;23;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;00;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;01;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;02;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;03;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;04;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;05;0.53;0.54;0.54;9.12;9.29;9.46
406;02;01;2015;06;0.53;0.54;0.54;9.12;9.29;9.46
406;02;01;2015;07;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;08;0.53;0.54;0.54;9.12;9.29;9.46
406;02;01;2015;09;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;10;0.53;0.54;0.54;9.12;9.29;9.46
406;02;01;2015;11;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;12;0.51;0.51;0.51;8.46;8.46;8.46
406;02;01;2015;13;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;14;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;15;0.54;0.56;0.57;9.46;9.98;10.51
406;02;01;2015;16;0.54;0.55;0.55;9.46;9.63;9.80
406;02;01;2015;17;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;18;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;19;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;20;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;21;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;22;0.54;0.54;0.54;9.46;9.46;9.46
406;02;01;2015;23;0.54;0.54;0.54;9.46;9.46;9.46
406;03;01;2015;00;0.54;0.54;0.54;9.46;9.46;9.46
406;03;01;2015;01;0.54;0.54;0.54;9.46;9.46;9.46
406;03;01;2015;02;0.54;0.54;0.54;9.46;9.46;9.46
406;03;01;2015;03;0.54;0.54;0.54;9.46;9.46;9.46
406;03;01;2015;04;0.53;0.54;0.54;9.12;9.29;9.46
406;03;01;2015;05;0.54;0.54;0.54;9.46;9.46;9.46
406;03;01;2015;06;0.54;0.54;0.54;9.46;9.46;9.46
