IDSTAZIONE;GIORNO;MESE;ANNO;ORA;LIVIDRO_MIN;LIVIDRO_MED;LIVIDRO_MAX;PORT_MIN;PORT_MED;PORT_MAX
406;07;01;2016;10;0.31;0.32;0.32;3.43;3.53;3.63
406;07;01;2016;11;0.31;0.32;0.33;3.43;3.63;3.83
406;07;01;2016;12;0.32;0.33;0.33;3.63;3.73;3.83
406;07;01;2016;13;0.32;0.33;0.34;3.63;3.83;4.04
406;07;01;2016;14;0.33;0.34;0.34;3.83;3.93;4.04
406;07;01;2016;15;0.36;0.37;0.37;4.47;4.58;4.69
406;07;01;2016;16;0.35;0.36;0.36;4.25;4.36;4.47
406;07;01;2016;17;0.34;0.35;0.35;4.04;4.14;4.25
406;07;01;2016;18;0.34;0.35;0.35;4.04;4.14;4.25
406;07;01;2016;19;0.36;0.36;0.36;4.47;4.47;4.47
406;07;01;2016;20;0.35;0.36;0.36;4.25;4.36;4.47
406;07;01;2016;21;0.35;0.36;0.36;4.25;4.36;4.47
406;07;01;2016;22;0.36;0.37;0.37;4.47;4.58;4.69
406;07;01;2016;23;0.35;0.36;0.37;4.25;4.47;4.69
406;08;01;2016;00;0.34;0.35;0.36;4.04;4.25;4.47
406;08;01;2016;01;0.35;0.35;0.35;4.25;4.25;4.25
406;08;01;2016;02;0.34;0.35;0.35;4.04;4.14;4.25
406;08;01;2016;03;0.33;0.35;0.36;3.83;4.15;4.47
406;08;01;2016;04;0.35;0.35;0.35;4.25;4.25;4.25
406;08;01;2016;05;0.34;0.34;0.34;4.04;4.04;4.04
406;08;01;2016;06;0.35;0.35;0.35;4.25;4.25;4.25
406;08;01;2016;07;0.33;0.34;0.34;3.83;3.93;4.04
406;08;01;2016;08;0.32;0.34;0.35;3.63;3.94;4.25
406;08;01;2016;09;0.35;0.36;0.36;4.25;4.36;4.47
406;08;01;2016;10;0.34;0.35;0.36;4.04;4.25;4.47
406;08;01;2016;11;0.34;0.35;0.36;4.04;4.25;4.47
406;08;01;2016;12;0.36;0.36;0.36;4.47;4.47;4.47
406;08;01;2016;13;0.35;0.36;0.36;4.25;4.36;4.47
406;08;01;2016;14;0.36;0.37;0.37;4.47;4.58;4.69
406;08;01;2016;15;0.34;0.35;0.35;4.04;4.14;4.25
406;08;01;2016;16;0.35;0.36;0.36;4.25;4.36;4.47
406;08;01;2016;17;0.36;0.36;0.36;4.47;4.47;4.47
406;08;01;2016;18;0.35;0.36;0.37;4.25;4.47;4.69
406;08;01;2016;19;0.35;0.36;0.36;4.25;4.36;4.47
406;08;01;2016;20;0.35;0.36;0.37;4.25;4.47;4.69
406;08;01;2016;21;0.35;0.35;0.35;4.25;4.25;4.25
406;08;01;2016;22;0.35;0.36;0.36;4.25;4.36;4.47
406;08;01;2016;23;0.34;0.35;0.36;4.04;4.25;4.47
406;09;01;2016;00;0.34;0.35;0.35;4.04;4.14;4.25
406;09;01;2016;01;0.34;0.35;0.35;4.04;4.14;4.25
406;09;01;2016;02;0.33;0.34;0.34;3.83;3.93;4.04
406;09;01;2016;03;0.36;0.36;0.36;4.47;4.47;4.47
406;09;01;2016;04;0.33;0.34;0.35;3.83;4.04;4.25
406;09;01;2016;05;0.32;0.33;0.33;3.63;3.73;3.83
406;09;01;2016;06;0.34;0.34;0.34;4.04;4.04;4.04
406;09;01;2016;07;0.34;0.35;0.35;4.04;4.14;4.25
406;09;01;2016;08;0.35;0.36;0.36;4.25;4.36;4.47
406;09;01;2016;09;0.33;0.34;0.35;3.83;4.04;4.25
406;09;01;2016;10;0.35;0.36;0.36;4.25;4.36;4.47
406;09;01;2016;11;0.36;0.36;0.36;4.47;4.47;4.47
406;09;01;2016;12;0.36;0.36;0.36;4.47;4.47;4.47
406;09;01;2016;13;0.34;0.35;0.35;4.04;4.14;4.25
406;09;01;2016;14;0.34;0.34;0.34;4.04;4.04;4.04
406;09;01;2016;15;0.33;0.33;0.33;3.83;3.83;3.83
406;09;01;2016;16;0.33;0.34;0.35;3.83;4.04;4.25
406;09;01;2016;17;0.34;0.35;0.35;4.04;4.14;4.25
406;09;01;2016;18;0.33;0.34;0.34;3.83;3.93;4.04
406;09;01;2016;19;0.34;0.35;0.35;4.04;4.14;4.25
406;09;01;2016;20;0.34;0.34;0.34;4.04;4.04;4.04
406;09;01;2016;21;0.35;0.36;0.36;4.25;4.36;4.47
406;09;01;2016;22;0.35;0.35;0.35;4.25;4.25;4.25
406;09;01;2016;23;0.34;0.35;0.35;4.04;4.14;4.25
406;10;01;2016;00;0.35;0.35;0.35;4.25;4.25;4.25
406;10;01;2016;01;0.35;0.36;0.36;4.25;4.36;4.47
406;10;01;2016;02;0.35;0.36;0.37;4.25;4.47;4.69
406;10;01;2016;03;0.35;0.35;0.35;4.25;4.25;4.25
406;10;01;2016;04;0.35;0.35;0.35;4.25;4.25;4.25
406;10;01;2016;05;0.34;0.35;0.35;4.04;4.14;4.25
406;10;01;2016;06;0.35;0.35;0.35;4.25;4.25;4.25
406;10;01;2016;07;0.34;0.34;0.34;4.04;4.04;4.04
406;10;01;2016;08;0.33;0.34;0.34;3.83;3.93;4.04
406;10;01;2016;09;0.34;0.35;0.35;4.04;4.14;4.25
406;10;01;2016;10;0.35;0.35;0.35;4.25;4.25;4.25
406;10;01;2016;11;0.34;0.34;0.34;4.04;4.04;4.04
406;10;01;2016;12;0.33;0.34;0.34;3.83;3.93;4.04
406;10;01;2016;13;0.34;0.34;0.34;4.04;4.04;4.04
406;10;01;2016;14;0.34;0.35;0.35;4.04;4.14;4.25
406;10;01;2016;15;0.34;0.34;0.34;4.04;4.04;4.04
406;10;01;2016;16;0.33;0.34;0.34;3.83;3.93;4.04
406;10;01;2016;17;0.34;0.34;0.34;4.04;4.04;4.04
406;10;01;2016;18;0.34;0.34;0.34;4.04;4.04;4.04
406;10;01;2016;19;0.34;0.35;0.35;4.04;4.14;4.25
406;10;01;2016;20;0.34;0.34;0.34;4.04;4.04;4.04
406;10;01;2016;21;0.34;0.34;0.34;4.04;4.04;4.04
406;10;01;2016;22;0.33;0.34;0.34;3.83;3.93;4.04
406;10;01;2016;23;0.34;0.34;0.34;4.04;4.04;4.04
406;11;01;2016;00;0.34;0.34;0.34;4.04;4.04;4.04
406;11;01;2016;01;0.33;0.34;0.34;3.83;3.93;4.04
406;11;01;2016;02;0.33;0.33;0.33;3.83;3.83;3.83
406;11;01;2016;03;0.34;0.34;0.34;4.04;4.04;4.04
406;11;01;2016;04;0.35;0.35;0.35;4.25;4.25;4.25
406;11;01;2016;05;0.33;0.34;0.34;3.83;3.93;4.04
406;11;01;2016;06;0.34;0.34;0.34;4.04;4.04;4.04
406;11;01;2016;07;0.34;0.34;0.34;4.04;4.04;4.04
406;11;01;2016;08;0.34;0.35;0.35;4.04;4.14;4.25
406;11;01;2016;09;0.35;0.36;0.37;4.25;4.47;4.69
406;11;01;2016;10;0.35;0.36;0.36;4.25;4.36;4.47
406;11;01;2016;11;0.36;0.37;0.38;4.47;4.70;4.93
406;11;01;2016;12;0.38;0.39;0.39;4.93;5.04;5.16
406;11;01;2016;13;0.40;0.41;0.41;5.41;5.53;5.65
406;11;01;2016;14;0.44;0.44;0.44;6.44;6.44;6.44
406;11;01;2016;15;0.45;0.47;0.48;6.71;7.14;7.57
406;11;01;2016;16;0.54;0.55;0.56;9.46;9.80;10.13
406;11;01;2016;17;0.57;0.58;0.58;10.48;10.66;10.84
406;11;01;2016;18;0.57;0.57;0.57;10.48;10.48;10.48
406;11;01;2016;19;0.56;0.56;0.56;10.13;10.13;10.13
406;11;01;2016;20;0.54;0.55;0.55;9.46;9.62;9.79
406;11;01;2016;21;0.52;0.53;0.54;8.80;9.13;9.46
406;11;01;2016;22;0.51;0.52;0.52;8.48;8.64;8.80
406;11;01;2016;23;0.49;0.50;0.50;7.87;8.02;8.17
406;12;01;2016;00;0.47;0.48;0.48;7.28;7.42;7.57
406;12;01;2016;01;0.47;0.47;0.47;7.28;7.28;7.28
406;12;01;2016;02;0.44;0.45;0.46;6.44;6.72;6.99
406;12;01;2016;03;0.43;0.43;0.43;6.17;6.17;6.17
406;12;01;2016;04;0.42;0.42;0.42;5.91;5.91;5.91
406;12;01;2016;05;0.41;0.42;0.42;5.65;5.78;5.91
406;12;01;2016;06;0.40;0.41;0.41;5.41;5.53;5.65
406;12;01;2016;07;0.39;0.40;0.40;5.16;5.28;5.41
406;12;01;2016;08;0.38;0.39;0.40;4.93;5.17;5.41
406;12;01;2016;09;0.39;0.40;0.40;5.16;5.28;5.41
406;12;01;2016;10;0.38;0.39;0.39;4.93;5.04;5.16
406;12;01;2016;11;0.38;0.38;0.38;4.93;4.93;4.93
406;12;01;2016;12;0.38;0.38;0.38;4.93;4.93;4.93
406;12;01;2016;13;0.38;0.39;0.39;4.93;5.04;5.16
406;12;01;2016;14;0.37;0.38;0.39;4.69;4.93;5.16
406;12;01;2016;15;0.36;0.37;0.37;4.47;4.58;4.69
406;12;01;2016;16;0.37;0.38;0.38;4.69;4.81;4.93
406;12;01;2016;17;0.36;0.37;0.37;4.47;4.58;4.69
406;12;01;2016;18;0.38;0.39;0.39;4.93;5.04;5.16
406;12;01;2016;19;0.38;0.39;0.39;4.93;5.04;5.16
406;12;01;2016;20;0.35;0.37;0.38;4.25;4.59;4.93
406;12;01;2016;21;0.36;0.36;0.36;4.47;4.47;4.47
406;12;01;2016;22;0.36;0.36;0.36;4.47;4.47;4.47
406;12;01;2016;23;0.36;0.38;0.39;4.47;4.82;5.16
406;13;01;2016;00;0.36;0.36;0.36;4.47;4.47;4.47
406;13;01;2016;01;0.35;0.36;0.36;4.25;4.36;4.47
406;13;01;2016;02;0.35;0.35;0.35;4.25;4.25;4.25
406;13;01;2016;03;0.35;0.36;0.36;4.25;4.36;4.47
406;13;01;2016;04;0.35;0.36;0.36;4.25;4.36;4.47
406;13;01;2016;05;0.35;0.35;0.35;4.25;4.25;4.25
406;13;01;2016;06;0.34;0.35;0.35;4.04;4.14;4.25
406;13;01;2016;07;0.34;0.35;0.35;4.04;4.14;4.25
406;13;01;2016;08;0.35;0.36;0.36;4.25;4.36;4.47
406;13;01;2016;09;0.34;0.34;0.34;4.04;4.04;4.04
406;13;01;2016;10;0.33;0.34;0.34;3.83;3.93;4.04
406;13;01;2016;11;0.34;0.34;0.34;4.04;4.04;4.04
406;13;01;2016;12;0.34;0.35;0.35;4.04;4.14;4.25
406;13;01;2016;13;0.35;0.35;0.35;4.25;4.25;4.25
406;13;01;2016;14;0.34;0.35;0.35;4.04;4.14;4.25
406;13;01;2016;15;0.35;0.35;0.35;4.25;4.25;4.25
406;13;01;2016;16;0.33;0.34;0.35;3.83;4.04;4.25
406;13;01;2016;17;0.35;0.36;0.37;4.25;4.47;4.69
406;13;01;2016;18;0.35;0.36;0.36;4.25;4.36;4.47
406;13;01;2016;19;0.35;0.35;0.35;4.25;4.25;4.25
406;13;01;2016;20;0.34;0.34;0.34;4.04;4.04;4.04
406;13;01;2016;21;0.34;0.35;0.36;4.04;4.25;4.47
406;13;01;2016;22;0.36;0.36;0.36;4.47;4.47;4.47
406;13;01;2016;23;0.34;0.35;0.35;4.04;4.14;4.25
406;14;01;2016;00;0.34;0.35;0.35;4.04;4.14;4.25
406;14;01;2016;01;0.34;0.34;0.34;4.04;4.04;4.04
406;14;01;2016;02;0.35;0.35;0.35;4.25;4.25;4.25
406;14;01;2016;03;0.33;0.34;0.35;3.83;4.04;4.25
406;14;01;2016;04;0.33;0.34;0.34;3.83;3.93;4.04
406;14;01;2016;05;0.32;0.33;0.33;3.63;3.73;3.83
406;14;01;2016;06;0.32;0.33;0.33;3.63;3.73;3.83
406;14;01;2016;07;0.33;0.33;0.33;3.83;3.83;3.83
406;14;01;2016;08;0.31;0.33;0.34;3.43;3.74;4.04
406;14;01;2016;09;0.32;0.33;0.33;3.63;3.73;3.83
406;14;01;2016;10;0.32;0.33;0.33;3.63;3.73;3.83
406;14;01;2016;11;0.32;0.33;0.33;3.63;3.73;3.83
406;14;01;2016;12;0.33;0.34;0.34;3.83;3.93;4.04
406;14;01;2016;13;0.32;0.33;0.34;3.63;3.83;4.04
406;14;01;2016;14;0.34;0.34;0.34;4.04;4.04;4.04
406;14;01;2016;15;0.33;0.34;0.34;3.83;3.93;4.04
406;14;01;2016;16;0.33;0.33;0.33;3.83;3.83;3.83
406;14;01;2016;17;0.34;0.34;0.34;4.04;4.04;4.04
406;14;01;2016;18;0.35;0.35;0.35;4.25;4.25;4.25
406;14;01;2016;19;0.34;0.34;0.34;4.04;4.04;4.04
406;14;01;2016;20;0.34;0.34;0.34;4.04;4.04;4.04
406;14;01;2016;21;0.33;0.33;0.33;3.83;3.83;3.83
406;14;01;2016;22;0.35;0.36;0.36;4.25;4.36;4.47
406;14;01;2016;23;0.33;0.34;0.35;3.83;4.04;4.25
406;15;01;2016;00;0.32;0.33;0.33;3.63;3.73;3.83
406;15;01;2016;01;0.33;0.33;0.33;3.83;3.83;3.83
406;15;01;2016;02;0.32;0.33;0.34;3.63;3.83;4.04
406;15;01;2016;03;0.33;0.34;0.34;3.83;3.93;4.04
406;15;01;2016;04;0.33;0.33;0.33;3.83;3.83;3.83
406;15;01;2016;05;0.32;0.32;0.32;3.63;3.63;3.63
406;15;01;2016;06;0.32;0.33;0.33;3.63;3.73;3.83
406;15;01;2016;07;0.33;0.33;0.33;3.83;3.83;3.83
406;15;01;2016;08;0.34;0.34;0.34;4.04;4.04;4.04
406;15;01;2016;09;0.33;0.34;0.34;3.83;3.93;4.04
406;15;01;2016;10;0.33;0.33;0.33;3.83;3.83;3.83
406;15;01;2016;11;0.32;0.33;0.33;3.63;3.73;3.83
406;15;01;2016;12;0.33;0.33;0.33;3.83;3.83;3.83
406;15;01;2016;13;0.33;0.34;0.34;3.83;3.93;4.04
406;15;01;2016;14;0.33;0.34;0.34;3.83;3.93;4.04
406;15;01;2016;15;0.33;0.34;0.34;3.83;3.93;4.04
406;15;01;2016;16;0.34;0.34;0.34;4.04;4.04;4.04
406;15;01;2016;17;0.34;0.34;0.34;4.04;4.04;4.04
406;15;01;2016;18;0.35;0.35;0.35;4.25;4.25;4.25
406;15;01;2016;19;0.34;0.34;0.34;4.04;4.04;4.04
406;15;01;2016;20;0.34;0.34;0.34;4.04;4.04;4.04
406;15;01;2016;21;0.34;0.34;0.34;4.04;4.04;4.04
406;15;01;2016;22;0.34;0.34;0.34;4.04;4.04;4.04
406;15;01;2016;23;0.33;0.34;0.34;3.83;3.93;4.04
406;16;01;2016;00;0.33;0.33;0.33;3.83;3.83;3.83
406;16;01;2016;01;0.33;0.33;0.33;3.83;3.83;3.83
406;16;01;2016;02;0.33;0.33;0.33;3.83;3.83;3.83
406;16;01;2016;03;0.33;0.33;0.33;3.83;3.83;3.83
406;16;01;2016;04;0.31;0.32;0.32;3.43;3.53;3.63
406;16;01;2016;05;0.31;0.31;0.31;3.43;3.43;3.43
406;16;01;2016;06;0.30;0.31;0.32;3.24;3.44;3.63
406;16;01;2016;07;0.31;0.31;0.31;3.43;3.43;3.43
406;16;01;2016;08;0.30;0.31;0.31;3.24;3.34;3.43
406;16;01;2016;09;0.31;0.32;0.32;3.43;3.53;3.63
406;16;01;2016;10;0.31;0.31;0.31;3.43;3.43;3.43
406;16;01;2016;11;0.31;0.32;0.32;3.43;3.53;3.63
406;16;01;2016;12;0.32;0.33;0.33;3.63;3.73;3.83
406;16;01;2016;13;0.33;0.34;0.34;3.83;3.93;4.04
406;16;01;2016;14;0.33;0.34;0.34;3.83;3.93;4.04
406;16;01;2016;15;0.34;0.34;0.34;4.04;4.04;4.04
406;16;01;2016;16;0.34;0.36;0.37;4.04;4.37;4.69
406;16;01;2016;17;0.34;0.34;0.34;4.04;4.04;4.04
406;16;01;2016;18;0.33;0.34;0.34;3.83;3.93;4.04
406;16;01;2016;19;0.34;0.34;0.34;4.04;4.04;4.04
406;16;01;2016;20;0.33;0.34;0.34;3.83;3.93;4.04
406;16;01;2016;21;0.33;0.34;0.34;3.83;3.93;4.04
406;16;01;2016;22;0.31;0.32;0.33;3.43;3.63;3.83
406;16;01;2016;23;0.31;0.32;0.33;3.43;3.63;3.83
406;17;01;2016;00;0.32;0.33;0.33;3.63;3.73;3.83
406;17;01;2016;01;0.32;0.32;0.32;3.63;3.63;3.63
406;17;01;2016;02;0.32;0.32;0.32;3.63;3.63;3.63
406;17;01;2016;03;0.30;0.31;0.31;3.24;3.34;3.43
406;17;01;2016;04;0.30;0.31;0.32;3.24;3.44;3.63
406;17;01;2016;05;0.31;0.32;0.33;3.43;3.63;3.83
406;17;01;2016;06;0.31;0.32;0.32;3.43;3.53;3.63
406;17;01;2016;07;0.31;0.31;0.31;3.43;3.43;3.43
406;17;01;2016;08;0.32;0.32;0.32;3.63;3.63;3.63
406;17;01;2016;09;0.30;0.31;0.31;3.24;3.34;3.43
406;17;01;2016;10;0.31;0.32;0.32;3.43;3.53;3.63
406;17;01;2016;11;0.32;0.33;0.33;3.63;3.73;3.83
